OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
5,10,BIHAR,4,SITAMARHI,25,Parihar,5,SITAMARHI,1005,,0.9694141006,0.02800142147,382991,1337,1194,7,1505,798,0,0,0,0,0,0,0,0,1366,19,0,0,0,0.261162452356819,0.208654671907425,-0.192577193942113,-0.195137456059456,0.415785140003955,0.419730395078659,2303,0.3465045592705167,0.0,1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9862815884476536,0.0137184115523465,0.0,0.0,0.0,2015,-0.187950491905212,-0.181094502941595,0.339391140166678,0.289599239826202,0.403355775133328,0.411558598279953,385529,
4,10,BIHAR,2,PURBA CHAMPARAN,21,Dhaka,4,SHEOHAR,1004,,1.10909560202,0.02587272892,352358,2306,1528,1,2481,1213,3,0,0,0,0,0,0,0,1262,9,1,0,0,0.57942965604718,0.468717396259308,-0.227949998792353,-0.236482113599777,0.449383138327968,0.459979802370071,3697,0.3281038680010819,0.0008114687584527,1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921383647798742,0.0070754716981132,0.0007861635220125,0.0,0.0,2015,-0.155652046203613,-0.150444498067432,0.448180119902845,0.401824176311493,0.366300911717191,0.370281934738159,356193,
2,10,BIHAR,1,PASHCHIM CHAMPARAN,6,Nautan,2,PASCHIM CHAMPARAN,1002,,1.09156163371,0.038715638,398880,82864,50246,1075,89729,35421,4540,0,6,0,0,133,86,0,1611,6,32,6,33,0.469289357712778,0.344128966331482,-0.180115046215664,-0.184909895062447,0.366874590672715,0.381661504507065,129690,0.2731205181586861,0.0350065540905235,1913,0.0,0.0031364349189754,0.0,0.0,0.069524307370622,0.0449555671719811,0.0,0.8421327757449033,0.0031364349189754,0.0167276529012023,0.0031364349189754,0.0172503920543648,2015,-0.126305669546127,-0.12337340360053,0.599163891722562,0.303116589784622,0.34537955050453,0.349799811840057,352493,
2,10,BIHAR,1,PASHCHIM CHAMPARAN,8,Bettiah,2,PASCHIM CHAMPARAN,1002,,0.9634001312,0.02037074147,264378,3943,12082,69,7521,3692,33,0,0,0,0,49,0,0,900,40,16,0,0,1.25731574688363,0.65540686249733,-0.218876344398064,-0.219597198069096,0.409126395822648,0.420531675219536,11246,0.3282945047127867,0.0029343766672594,1005,0.0,0.0,0.0,0.0,0.0487562189054726,0.0,0.0,0.8955223880597015,0.0398009950248756,0.0159203980099502,0.0,0.0,2015,-0.126305669546127,-0.12337340360053,0.599163891722562,0.303116589784622,0.34537955050453,0.349799811840057,352493,
5,10,BIHAR,4,SITAMARHI,24,Bathnaha (SC),5,SITAMARHI,1005,,1.2739774254,0.03230047521,436537,4816,3397,1,4849,2870,0,0,0,0,0,0,0,0,1600,0,0,0,0,0.278060428336906,0.21521270275116,-0.181424993858604,-0.185738265514374,0.4122601979503,0.417105883359909,7719,0.3718098199248607,0.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,-0.187950491905212,-0.181094502941595,0.339391140166678,0.289599239826202,0.403355775133328,0.411558598279953,385529,
3,10,BIHAR,2,PURBA CHAMPARAN,19,Motihari,3,PURVI CHAMPARAN,1003,,1.39607701034,0.02806156802,307937,21221,57203,56,54694,20733,121,0,0,0,0,36,0,0,1294,41,17,0,3,0.825284214804642,0.38162836432457,-0.239436549123759,-0.245246678590775,0.419982841405183,0.434560596942902,75548,0.2744347964208185,0.0016016307513104,1391,0.0,0.0,0.0,0.0,0.02588066139468,0.0,0.0,0.9302659956865564,0.0294751976994967,0.0122214234363767,0.0,0.00215672178289,2015,-0.187835857272148,-0.186741969792501,0.738156912666796,0.349106252193451,0.350547911546473,0.36190065741539,386417,
4,10,BIHAR,2,PURBA CHAMPARAN,20,Chiraia,4,SHEOHAR,1004,,1.46568965314,0.02945138083,370462,9819,25213,22,30162,4226,32,0,0,0,0,5,0,0,1439,6,5,0,0,0.489294912689031,0.422623753547668,-0.253172395869464,-0.2654679864645,0.468712996603173,0.481282338500023,34420,0.1227774549680418,0.0009296920395119,1455,0.0,0.0,0.0,0.0,0.0034364261168384,0.0,0.0,0.9890034364261168,0.0041237113402061,0.0034364261168384,0.0,0.0,2015,-0.155652046203613,-0.150444498067432,0.448180119902845,0.401824176311493,0.366300911717191,0.370281934738159,356193,
4,10,BIHAR,4,SITAMARHI,23,Riga,4,SHEOHAR,1004,,1.41909455541,0.02585321262,340092,10791,5074,0,10330,3815,0,0,0,0,0,6,0,0,1258,22,1,0,0,0.530918807439944,0.386995851993561,-0.158279923895508,-0.157960116863251,0.39718568740104,0.400945335626602,14145,0.2697066101095793,0.0,1287,0.0,0.0,0.0,0.0,0.0046620046620046,0.0,0.0,0.9774669774669774,0.017094017094017,0.0007770007770007,0.0,0.0,2015,-0.155652046203613,-0.150444498067432,0.448180119902845,0.401824176311493,0.366300911717191,0.370281934738159,356193,
3,10,BIHAR,2,PURBA CHAMPARAN,13,Harsidhi (SC),3,PURVI CHAMPARAN,1003,,1.26351364246,0.02998724009,393989,7514,11324,47,7610,7306,55,0,0,0,0,4,0,0,1462,11,4,0,6,0.449967770534332,0.371965795755386,-0.263142939184971,-0.26616096496582,0.435717191568773,0.448645144701004,14971,0.488010152962394,0.0036737692872887,1487,0.0,0.0,0.0,0.0,0.0026899798251513,0.0,0.0,0.9831876260928044,0.0073974445191661,0.0026899798251513,0.0,0.0040349697377269,2015,-0.187835857272148,-0.186741969792501,0.738156912666796,0.349106252193451,0.350547911546473,0.36190065741539,386417,
3,10,BIHAR,2,PURBA CHAMPARAN,14,Govindganj,3,PURVI CHAMPARAN,1003,,1.30028936166,0.03452147363,372042,40451,61220,1608,74145,15978,3297,0,0,0,0,123,51,0,1512,2,7,7,17,0.349742323695464,0.284505516290665,-0.190151450725943,-0.193431228399277,0.376137830627984,0.390129327774048,93420,0.171034039820167,0.0352922286448298,1719,0.0,0.0,0.0,0.0,0.0715532286212914,0.0296684118673647,0.0,0.8795811518324608,0.0011634671320535,0.0040721349621873,0.0040721349621873,0.0098894706224549,2015,-0.187835857272148,-0.186741969792501,0.738156912666796,0.349106252193451,0.350547911546473,0.36190065741539,386417,
7,10,BIHAR,5,MADHUBANI,33,Khajauli,7,JHANJHARPUR,1007,,1.30395888404,0.02827306268,366907,11408,10961,1,21199,2270,0,0,0,0,0,2,0,0,1374,34,0,0,0,0.817979341893858,0.703776240348816,-0.151495386308677,-0.159360453486443,0.3346334192387,0.327166020870209,23469,0.0967233371681793,0.0,1410,0.0,0.0,0.0,0.0,0.001418439716312,0.0,0.0,0.9744680851063828,0.0241134751773049,0.0,0.0,0.0,2015,-0.176136761903763,-0.167175625479611,0.754582817232057,0.616573929786682,0.415459597844398,0.427088975906372,389277,
6,10,BIHAR,5,MADHUBANI,31,Harlakhi,6,MADHUBANI,1006,,1.23602594445,0.02863251975,345132,8525,40544,65,44983,4066,2,0,0,0,0,0,0,0,1403,10,0,0,0,0.44291513003014,0.382635504007339,-0.166252690217982,-0.17204474657774,0.399740771924607,0.40935243666172,49051,0.0828933151209965,4.077388840186744e-05,1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929228591648974,0.0070771408351026,0.0,0.0,0.0,2015,-0.163288168609142,-0.157835417036664,0.499367346432942,0.418360114097595,0.402597912931481,0.410082086920738,394266,
5,10,BIHAR,4,SITAMARHI,26,Sursand,5,SITAMARHI,1005,,1.2865841371,0.02859544774,285364,37126,71218,28,100640,7477,4,0,0,0,0,3,0,0,1397,13,2,0,0,0.35433665385773,0.259173095226288,-0.170164708824712,-0.170880518853664,0.400492338677934,0.406694740056992,108121,0.0691540033850963,3.699558827609808e-05,1415,0.0,0.0,0.0,0.0,0.0021201413427561,0.0,0.0,0.9872791519434628,0.0091872791519434,0.0014134275618374,0.0,0.0,2015,-0.187950491905212,-0.181094502941595,0.339391140166678,0.289599239826202,0.403355775133328,0.411558598279953,385529,
4,10,BIHAR,3,SHEOHAR *,22,Sheohar,4,SHEOHAR,1004,,1.50111556291,0.04009147284,513719,29068,9229,2,31004,6579,1,0,0,0,0,5,0,0,1979,4,3,0,3,0.470185727921254,0.382677510380745,-0.25232605717882,-0.265836358070374,0.463250323590114,0.478514567017555,37584,0.1750478927203065,2.660706683695189e-05,1994,0.0,0.0,0.0,0.0,0.0025075225677031,0.0,0.0,0.9924774322968908,0.0020060180541624,0.0015045135406218,0.0,0.0015045135406218,2015,-0.155652046203613,-0.150444498067432,0.448180119902845,0.401824176311493,0.366300911717191,0.370281934738159,356193,
5,10,BIHAR,4,SITAMARHI,28,Sitamarhi,5,SITAMARHI,1005,,0.85388858733,0.01770710286,241432,1590,784,0,1582,430,0,0,0,0,0,14,0,0,840,17,1,0,0,0.917484089985591,0.565707415342331,-0.176205800391809,-0.173627942800522,0.400112605463661,0.404473394155502,2012,0.2137176938369781,0.0,872,0.0,0.0,0.0,0.0,0.0160550458715596,0.0,0.0,0.963302752293578,0.0194954128440367,0.0011467889908256,0.0,0.0,2015,-0.187950491905212,-0.181094502941595,0.339391140166678,0.289599239826202,0.403355775133328,0.411558598279953,385529,
10,10,BIHAR,8,KISHANGANJ,53,Thakurganj,10,KISHANGANJ,1010,,2.20388438192,0.05560276973,695243,44324,24242,1765,38686,27346,505,0,0,0,0,2,6,0,2728,0,22,0,0,0.397692153664768,0.330565750598907,-0.0217589900383514,0.0099780224263668,0.288723679281201,0.271306753158569,66537,0.4109893743330778,0.0075897620872597,2758,0.0,0.0,0.0,0.0,0.0007251631617113,0.0021754894851341,0.0,0.9891225525743292,0.0,0.0079767947788252,0.0,0.0,2015,-0.0187521446496248,-0.0482503640959439,0.471034536318917,0.381513386964798,0.318789996750242,0.304813891649246,765574,
7,10,BIHAR,5,MADHUBANI,34,Babubarhi,7,JHANJHARPUR,1007,,1.09207093953,0.04006001142,530361,12218,8999,13,18799,2839,1,0,0,0,0,1,0,0,1970,8,0,0,0,0.47786702036647,0.396234333515167,-0.0844843743378641,-0.0861660838127136,0.292456946401272,0.291520237922668,21639,0.1311982993668838,4.621285641665511e-05,1979,0.0,0.0,0.0,0.0,0.0005053057099545,0.0,0.0,0.9954522486104092,0.0040424456796361,0.0,0.0,0.0,2015,-0.176136761903763,-0.167175625479611,0.754582817232057,0.616573929786682,0.415459597844398,0.427088975906372,389277,
9,10,BIHAR,7,ARARIA,46,Narpatganj,9,ARARIA,1009,,1.90827486707,0.05340465009,717917,14473,2940,6,15781,1292,0,0,0,0,0,0,0,0,2574,1,88,0,0,0.677580842670615,0.583232849836349,-0.240052082515895,-0.262067571282387,0.438711526714018,0.447729602456093,17073,0.0756750424647103,0.0,2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665790461885092,0.0003755163349605,0.0330454374765302,0.0,0.0,2015,-0.27439084649086,-0.257071694503087,0.650541695954675,0.549847692251205,0.459731321831276,0.472310349345207,735336,
5,10,BIHAR,4,SITAMARHI,27,Bajpatti,5,SITAMARHI,1005,,1.35078625951,0.02681474582,321708,23144,24337,1,41897,5773,0,0,0,0,0,0,0,0,1318,14,0,0,0,0.361473945186339,0.303459644317627,-0.19759669675445,-0.19819675385952,0.428458003124746,0.433710604906082,47670,0.1211034193413048,0.0,1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894894894894894,0.0105105105105105,0.0,0.0,0.0,2015,-0.187950491905212,-0.181094502941595,0.339391140166678,0.289599239826202,0.403355775133328,0.411558598279953,385529,
4,10,BIHAR,2,PURBA CHAMPARAN,18,Madhuban,4,SHEOHAR,1004,,1.23971009425,0.02576246317,336220,5738,12706,65,13622,4317,40,0,0,0,0,13,0,0,1237,10,16,0,2,0.267284827682317,0.228568702936172,-0.271550218348246,-0.283175736665726,0.472161025515806,0.485957086086273,17979,0.240113465709995,0.0022248178430391,1278,0.0,0.0,0.0,0.0,0.0101721439749608,0.0,0.0,0.9679186228482004,0.0078247261345852,0.0125195618153364,0.0,0.001564945226917,2015,-0.155652046203613,-0.150444498067432,0.448180119902845,0.401824176311493,0.366300911717191,0.370281934738159,356193,
17,10,BIHAR,15,GOPALGANJ,102,Kuchaikote,17,GOPALGANJ (SC),1017,,1.07437244705,0.03226234282,414450,10876,18224,686,21000,5282,632,0,0,0,0,4,14,0,1577,2,0,0,1,0.662397466245374,0.536144316196442,-0.23545626515611,-0.239161588251591,0.440665497691054,0.45234502851963,26914,0.1962547373114364,0.0234822025711525,1598,0.0,0.0,0.0,0.0,0.0025031289111389,0.0087609511889862,0.0,0.9868585732165206,0.0012515644555694,0.0,0.0,0.0006257822277847,2015,-0.246007353067398,-0.237972562993232,0.547402043425074,0.469743281602859,0.442450335803494,0.459234908223152,444236,
17,10,BIHAR,15,GOPALGANJ,103,Bhorey (SC),17,GOPALGANJ (SC),1017,,1.21539351579,0.03757802549,509321,4362,3719,1,4541,493,0,0,0,0,0,0,0,0,1856,7,0,0,0,0.435316165531432,0.406129419803619,-0.286761014642104,-0.304125100374222,0.502808537794454,0.515962898731232,5034,0.0979340484704012,0.0,1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962426194310252,0.0037573805689747,0.0,0.0,0.0,2015,-0.246007353067398,-0.237972562993232,0.547402043425074,0.469743281602859,0.442450335803494,0.459234908223152,444236,
17,10,BIHAR,15,GOPALGANJ,101,Gopalganj,17,GOPALGANJ (SC),1017,,1.19334281074,0.03019993438,289979,58719,63064,4088,85004,25643,5399,0,0,0,0,122,81,0,1206,38,0,21,33,0.904977789374199,0.438504099845886,-0.175862800852977,-0.181128442287445,0.371315030160158,0.395059645175934,116046,0.2209727177153887,0.0465246540165106,1501,0.0,0.0,0.0,0.0,0.0812791472351765,0.0539640239840106,0.0,0.8034643570952699,0.0253164556962025,0.0,0.0139906728847435,0.0219853431045969,2015,-0.246007353067398,-0.237972562993232,0.547402043425074,0.469743281602859,0.442450335803494,0.459234908223152,444236,
7,10,BIHAR,5,MADHUBANI,40,Laukaha,7,JHANJHARPUR,1007,,1.36381752591,0.05063090044,682228,11266,3648,4,15009,1398,0,0,0,0,0,0,0,0,2493,10,0,0,0,0.494431596588274,0.401904910802841,-0.0727089460396673,-0.0756200850009918,0.281952544954287,0.27951268851757,16407,0.0852075333699031,0.0,2503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960047942469036,0.0039952057530962,0.0,0.0,0.0,2015,-0.176136761903763,-0.167175625479611,0.754582817232057,0.616573929786682,0.415459597844398,0.427088975906372,389277,
8,10,BIHAR,6,SUPAUL *,45,Chhatapur,8,SUPAUL,1008,,1.73445052519,0.04903432097,498618,144018,30014,2489,138051,32445,5441,0,0,0,0,8,79,0,2198,5,40,100,0,0.731416509584869,0.602109909057617,-0.171518284776235,-0.200095355510712,0.343722439674257,0.356297701597214,175937,0.1844126022383012,0.0309258427732654,2430,0.0,0.0,0.0,0.0,0.0032921810699588,0.0325102880658436,0.0,0.9045267489711936,0.0020576131687242,0.0164609053497942,0.0411522633744856,0.0,2015,-0.213750943541527,-0.187365612004332,0.682953856943474,0.540302574634552,0.399493008448882,0.434844374656677,675139,
3,10,BIHAR,2,PURBA CHAMPARAN,16,Kalyanpur,3,PURVI CHAMPARAN,1003,,1.30765890797,0.02935957843,382620,11187,10422,0,12485,6108,0,0,0,0,0,29,0,0,1428,0,1,0,3,0.459380263757976,0.373102217912674,-0.244708619612417,-0.246168449521065,0.43694878421974,0.445242553949356,18593,0.3285107298445651,0.0,1461,0.0,0.0,0.0,0.0,0.0198494182067077,0.0,0.0,0.9774127310061602,0.0,0.000684462696783,0.0,0.002053388090349,2015,-0.187835857272148,-0.186741969792501,0.738156912666796,0.349106252193451,0.350547911546473,0.36190065741539,386417,
4,10,BIHAR,4,SITAMARHI,30,Belsand,4,SHEOHAR,1004,,0.76556300625,0.01221026502,159330,6393,2398,0,6768,1729,2,0,0,0,0,0,0,0,608,0,0,0,0,0.594366451611825,0.449161618947983,-0.202822157414741,-0.201857969164848,0.424588087679671,0.429445326328278,8499,0.2034356983174491,0.000235321802565,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,-0.155652046203613,-0.150444498067432,0.448180119902845,0.401824176311493,0.366300911717191,0.370281934738159,356193,
6,10,BIHAR,5,MADHUBANI,32,Benipatti,6,MADHUBANI,1006,,1.37479460437,0.02678812592,313161,13103,42522,16,55146,3027,2,0,0,0,0,0,0,0,1318,11,0,0,0,0.532877000585546,0.441562354564667,-0.131750496844158,-0.13160228729248,0.341549002347324,0.332126945257187,58175,0.0520326600773528,3.437902879243661e-05,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917231000752446,0.0082768999247554,0.0,0.0,0.0,2015,-0.163288168609142,-0.157835417036664,0.499367346432942,0.418360114097595,0.402597912931481,0.410082086920738,394266,
3,10,BIHAR,2,PURBA CHAMPARAN,17,Pipra,3,PURVI CHAMPARAN,1003,,2.1628358767,0.03526278678,444723,13026,27633,97,31999,7590,19,0,0,0,0,25,0,0,1664,16,32,0,5,0.417154142991118,0.297443926334381,-0.251705873129952,-0.258413463830948,0.448258303025867,0.457794368267059,39608,0.1916279539486972,0.0004797010704908,1742,0.0,0.0,0.0,0.0,0.0143513203214695,0.0,0.0,0.9552238805970148,0.0091848450057405,0.018369690011481,0.0,0.0028702640642939,2015,-0.187835857272148,-0.186741969792501,0.738156912666796,0.349106252193451,0.350547911546473,0.36190065741539,386417,
10,10,BIHAR,8,KISHANGANJ,54,Kishanganj,10,KISHANGANJ,1010,,1.41533333258,0.03617565441,465353,16775,14218,1752,12964,18181,848,0,0,0,0,4,2,0,1653,7,126,0,0,0.510041515410046,0.385520339012146,0.0139824541969824,0.0420072004199028,0.257759470375774,0.254011645913124,31993,0.5682805613728003,0.0265057981433438,1792,0.0,0.0,0.0,0.0,0.0022321428571428,0.0011160714285714,0.0,0.9224330357142856,0.00390625,0.0703125,0.0,0.0,2015,-0.0187521446496248,-0.0482503640959439,0.471034536318917,0.381513386964798,0.318789996750242,0.304813891649246,765574,
3,10,BIHAR,2,PURBA CHAMPARAN,15,Kesaria,3,PURVI CHAMPARAN,1003,,1.26075463789,0.03283765346,354444,23649,69609,4446,38866,24427,3383,0,0,0,0,73,41,0,1476,0,1,13,23,0.324563090328821,0.269807517528534,-0.214142226170811,-0.212081223726273,0.398011283737714,0.412764504551888,66676,0.3663537104805327,0.0507378966944627,1627,0.0,0.0,0.0,0.0,0.0448678549477566,0.02519975414874,0.0,0.9071911493546404,0.0,0.0006146281499692,0.0079901659496004,0.0141364474492931,2015,-0.187835857272148,-0.186741969792501,0.738156912666796,0.349106252193451,0.350547911546473,0.36190065741539,386417,
5,10,BIHAR,4,SITAMARHI,29,Runnisaidpur,5,SITAMARHI,1005,,1.31176953116,0.02712597963,341046,27604,4868,0,30840,2340,0,0,0,0,0,0,0,0,1344,0,0,0,0,0.537635760603561,0.403664842247963,-0.264180098717359,-0.272087797522545,0.473080482405671,0.485228791832924,33180,0.0705244122965642,0.0,1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,-0.187950491905212,-0.181094502941595,0.339391140166678,0.289599239826202,0.403355775133328,0.411558598279953,385529,
